Expiry,Maturity,Strike,Vol
14,2920,400,201.18
14,2920,450,225.25
14,2920,500,160.29
14,2920,550,272.2
14,2920,600,247.78
14,2920,650,282.38
14,2920,700,275.6
14,2920,750,328.22
14,3285,-350,135.72
14,3285,-300,115.31
14,3285,-250,166.31
14,3285,-200,160.88
14,3285,-150,107.62
14,3285,-100,102.26
14,3285,-80,75.28
14,3285,-60,74.2
14,3285,-40,69.3
14,3285,-30,74.68
14,3285,-20,68.87
14,3285,-10,64.43
14,3285,0,64.26
14,3285,10,69.15
14,3285,20,71.88
14,3285,30,71.71
14,3285,40,76.59
14,3285,60,83.97
14,3285,80,77.04
14,3285,100,95.32
14,3285,150,125.3
14,3285,200,145.43
14,3285,250,147.47
14,3285,300,160.01
14,3285,350,194.16
14,3285,400,204.63
14,3285,450,199.56
14,3285,500,259.18
14,3285,550,258.08
14,3285,600,288.31
14,3285,650,325.34
14,3285,700,320.74
14,3285,750,294.15
14,3650,-350,129.09
14,3650,-300,132.41
14,3650,-250,154.46
14,3650,-200,104.22
14,3650,-150,135.25
14,3650,-100,90.8
14,3650,-80,80.28
14,3650,-60,78.22
14,3650,-40,78.16
14,3650,-30,65.81
14,3650,-20,71.24
14,3650,-10,63.26
14,3650,0,67.04
14,3650,10,68.27
14,3650,20,71.93
14,3650,30,65.07
14,3650,40,74.93
14,3650,60,82.71
14,3650,80,77.16
14,3650,100,87.18
14,3650,150,124.61
14,3650,200,131.36
14,3650,250,159.73
14,3650,300,189.97
14,3650,350,222.46
14,3650,400,243.1
14,3650,450,213.6
14,3650,500,258.73
14,3650,550,273.4
14,3650,600,312.57
14,3650,650,330.38
14,3650,700,325.98
14,3650,750,348.01
14,4380,-400,146.02
14,4380,-350,127.75
14,4380,-300,126.67
14,4380,-250,154.79
14,4380,-200,137.62
14,4380,-150,118.75
14,4380,-100,96.82
14,4380,-80,76.86
14,4380,-60,78.35
14,4380,-40,70.78
14,4380,-30,71.83
14,4380,-20,71.33
14,4380,-10,67.87
14,4380,0,70.91
14,4380,10,69.1
14,4380,20,64.91
14,4380,30,70.82
14,4380,40,73.2
14,4380,60,75.47
14,4380,80,78.66
14,4380,100,98.45
14,4380,150,122.0
14,4380,200,164.35
14,4380,250,165.6
14,4380,300,188.31
14,4380,350,218.65
14,4380,400,238.95
14,4380,450,260.26
14,4380,500,174.06
14,4380,550,255.08
14,4380,600,265.68
14,4380,650,309.45
14,4380,700,317.41
14,4380,750,293.58
14,5475,-400,150.88
14,5475,-350,126.03
14,5475,-300,113.47
14,5475,-250,154.16
14,5475,-200,130.52
14,5475,-150,104.73
14,5475,-100,101.65
14,5475,-80,83.58
14,5475,-60,77.21
14,5475,-40,76.53
14,5475,-30,73.81
14,5475,-20,74.38
14,5475,-10,68.74
14,5475,0,66.41
14,5475,10,66.32
14,5475,20,71.99
14,5475,30,68.74
14,5475,40,72.04
14,5475,60,70.66
14,5475,80,77.36
14,5475,100,93.34
14,5475,150,123.45
14,5475,200,163.11
14,5475,250,148.38
14,5475,300,175.04
14,5475,350,192.85
14,5475,400,221.3
14,5475,450,255.03
14,5475,500,265.28
14,5475,550,264.85
14,5475,600,259.66
14,5475,650,317.52
14,5475,700,297.45
14,5475,750,328.31
14,7300,-400,147.04
14,7300,-350,119.85
14,7300,-300,137.08
14,7300,-250,157.21
14,7300,-200,127.87
14,7300,-150,127.71
14,7300,-100,94.69
14,7300,-80,80.28
14,7300,-60,74.22
14,7300,-40,73.53
14,7300,-30,66.12
14,7300,-20,62.3
14,7300,-10,67.66
14,7300,0,68.26
14,7300,10,62.69
14,7300,20,62.61
14,7300,30,70.72
14,7300,40,71.71
14,7300,60,71.68
14,7300,80,81.36
14,7300,100,95.02
14,7300,150,120.6
14,7300,200,122.43
14,7300,250,141.35
14,7300,300,205.42
14,7300,350,178.8
14,7300,400,182.79
14,7300,450,252.4
14,7300,500,228.76
14,7300,550,263.8
14,7300,600,280.08
14,7300,650,273.95
14,7300,700,290.52
14,7300,750,327.38
14,9125,-400,145.45
14,9125,-350,118.95
14,9125,-300,127.9
14,9125,-250,145.88
14,9125,-200,121.28
14,9125,-150,117.52
14,9125,-100,82.39
14,9125,-80,77.6
14,9125,-60,76.34
14,9125,-40,64.66
14,9125,-30,65.35
14,9125,-20,62.79
14,9125,-10,68.98
14,9125,0,69.02
14,9125,10,64.43
14,9125,20,67.42
14,9125,30,68.08
14,9125,40,68.02
14,9125,60,74.76
14,9125,80,79.86
14,9125,100,87.21
14,9125,150,122.91
14,9125,200,158.83
14,9125,250,151.48
14,9125,300,191.35
14,9125,350,175.1
14,9125,400,201.34
14,9125,450,221.0
14,9125,500,152.45
14,9125,550,272.35
14,9125,600,255.5
14,9125,650,263.71
14,9125,700,298.85
14,9125,750,337.77
14,10950,-400,134.5
14,10950,-350,138.76
14,10950,-300,122.59
14,10950,-250,140.43
14,10950,-200,120.51
14,10950,-150,116.61
14,10950,-100,80.45
14,10950,-80,89.7
14,10950,-60,81.61
14,10950,-40,69.84
14,10950,-30,70.13
14,10950,-20,67.85
14,10950,-10,60.56
14,10950,0,68.24
14,10950,10,60.31
14,10950,20,65.09
14,10950,30,69.06
14,10950,40,70.42
14,10950,60,71.94
14,10950,80,81.71
14,10950,100,97.07
14,10950,150,110.41
14,10950,200,157.52
14,10950,250,157.88
14,10950,300,202.01
14,10950,350,172.16
14,10950,400,229.43
14,10950,450,219.3
14,10950,500,251.84
14,10950,550,256.68
14,10950,600,272.51
14,10950,650,279.94
14,10950,700,280.78
14,10950,750,309.44
30,365,-250,84.8
30,365,-200,69.44
30,365,-150,58.76
30,365,-100,64.0
30,365,-80,44.3
30,365,-60,37.33
30,365,-40,36.86
30,365,-30,33.85
30,365,-20,34.02
30,365,-10,29.98
30,365,0,32.7
30,365,10,34.65
30,365,20,35.44
30,365,30,37.21
30,365,40,37.51
30,365,60,40.85
30,365,80,47.01
30,365,100,57.79
30,365,150,70.45
30,365,200,90.94
30,365,250,83.57
30,365,300,100.47
30,365,350,112.04
30,365,400,142.86
30,365,450,141.79
30,365,500,152.67
30,365,550,151.41
30,365,600,150.21
30,365,650,201.24
30,365,700,180.85
30,365,750,203.54
30,730,-300,122.45
30,730,-250,86.91
30,730,-200,74.87
30,730,-150,68.89
30,730,-100,59.5
30,730,-80,51.49
30,730,-60,48.26
30,730,-40,50.96
30,730,-30,45.23
30,730,-20,48.43
30,730,-10,44.91
30,730,0,48.22
30,730,10,47.76
30,730,20,50.68
30,730,30,52.54
30,730,40,50.32
30,730,60,51.98
30,730,80,65.22
30,730,100,61.16
30,730,150,80.13
30,730,200,104.55
30,730,250,97.68
30,730,300,108.76
30,730,350,135.82
30,730,400,158.9
30,730,450,175.23
30,730,500,188.27
30,730,550,171.51
30,730,600,181.87
30,730,650,215.17
30,730,700,242.08
30,730,750,212.58
30,1095,-300,116.62
30,1095,-250,96.93
30,1095,-200,86.07
30,1095,-150,94.37
30,1095,-100,70.56
30,1095,-80,68.62
30,1095,-60,59.11
30,1095,-40,55.73
30,1095,-30,51.85
30,1095,-20,59.61
30,1095,-10,56.51
30,1095,0,53.71
30,1095,10,60.19
30,1095,20,57.9
30,1095,30,59.42
30,1095,40,65.56
30,1095,60,74.55
30,1095,80,74.82
30,1095,100,79.1
30,1095,150,88.45
30,1095,200,100.46
30,1095,250,134.58
30,1095,300,125.49
30,1095,350,137.62
30,1095,400,161.1
30,1095,450,184.26
30,1095,500,197.75
30,1095,550,225.78
30,1095,600,236.12
30,1095,650,259.08
30,1095,700,215.64
30,1095,750,243.56
30,1460,-350,136.68
30,1460,-300,121.78
30,1460,-250,117.43
30,1460,-200,106.83
30,1460,-150,97.51
30,1460,-100,73.55
30,1460,-80,70.59
30,1460,-60,65.04
30,1460,-40,60.61
30,1460,-30,58.11
30,1460,-20,65.88
30,1460,-10,65.45
30,1460,0,63.81
30,1460,10,69.29
30,1460,20,62.06
30,1460,30,68.25
30,1460,40,68.02
30,1460,60,70.08
30,1460,80,82.49
30,1460,100,90.56
30,1460,150,95.92
30,1460,200,116.14
30,1460,250,149.08
30,1460,300,161.2
30,1460,350,169.06
30,1460,400,180.87
30,1460,450,222.27
30,1460,500,255.01
30,1460,550,244.16
30,1460,600,271.62
30,1460,650,249.46
30,1460,700,267.43
30,1460,750,317.29
30,1825,-350,134.52
30,1825,-300,126.77
30,1825,-250,131.73
30,1825,-200,119.13
30,1825,-150,102.6
30,1825,-100,85.87
30,1825,-80,81.7
30,1825,-60,73.67
30,1825,-40,67.17
30,1825,-30,67.3
30,1825,-20,71.55
30,1825,-10,65.55
30,1825,0,67.54
30,1825,10,64.34
30,1825,20,68.96
30,1825,30,71.12
30,1825,40,73.32
30,1825,60,77.34
30,1825,80,91.16
30,1825,100,92.86
30,1825,150,101.82
30,1825,200,138.36
30,1825,250,144.96
30,1825,300,173.21
30,1825,350,177.9
30,1825,400,191.11
30,1825,450,196.39
30,1825,500,227.92
30,1825,550,256.39
30,1825,600,309.51
30,1825,650,327.03
30,1825,700,322.63
30,1825,750,339.79
30,2190,-350,142.03
30,2190,-300,121.07
30,2190,-250,113.8
30,2190,-200,123.88
30,2190,-150,95.74
30,2190,-100,90.94
30,2190,-80,82.84
30,2190,-60,79.43
30,2190,-40,76.47
30,2190,-30,74.53
30,2190,-20,71.23
30,2190,-10,70.29
30,2190,0,69.08
30,2190,10,73.48
30,2190,20,64.53
30,2190,30,72.39
30,2190,40,77.0
30,2190,60,72.37
30,2190,80,82.51
30,2190,100,96.11
30,2190,150,110.18
30,2190,200,123.21
30,2190,250,146.47
30,2190,300,180.06
30,2190,350,171.64
30,2190,400,179.95
30,2190,450,217.44
30,2190,500,243.48
30,2190,550,259.67
30,2190,600,295.13
30,2190,650,291.27
30,2190,700,328.93
30,2190,750,305.63
30,2555,-350,147.15
30,2555,-300,128.56
30,2555,-250,119.61
30,2555,-200,116.6
30,2555,-150,96.85
30,2555,-100,78.35
30,2555,-80,75.9
30,2555,-60,76.5
30,2555,-40,80.41
30,2555,-30,71.62
30,2555,-20,70.47
30,2555,-10,66.29
30,2555,0,67.73
30,2555,10,64.68
30,2555,20,67.67
30,2555,30,77.59
30,2555,40,78.0
30,2555,60,72.98
30,2555,80,82.96
30,2555,100,90.04
30,2555,150,116.41
30,2555,200,118.58
30,2555,250,144.99
30,2555,300,187.39
30,2555,350,176.7
30,2555,400,220.67
30,2555,450,205.0
30,2555,500,281.01
30,2555,550,281.29
30,2555,600,298.62
30,2555,650,315.58
30,2555,700,332.44
30,2555,750,348.84
30,2920,-350,133.12
30,2920,-300,122.01
30,2920,-250,111.34
30,2920,-200,124.7
30,2920,-150,105.49
30,2920,-100,84.53
30,2920,-80,82.31
30,2920,-60,74.7
30,2920,-40,72.38
30,2920,-30,72.92
30,2920,-20,68.84
30,2920,-10,71.06
30,2920,0,72.46
30,2920,10,62.7
30,2920,20,72.19
30,2920,30,76.04
30,2920,40,76.46
30,2920,60,78.94
30,2920,80,87.04
30,2920,100,94.73
30,2920,150,109.31
30,2920,200,131.98
30,2920,250,154.78
30,2920,300,176.71
30,2920,350,170.53
30,2920,400,244.9
30,2920,450,235.97
30,2920,500,266.32
30,2920,550,239.89
30,2920,600,321.78
30,2920,650,285.79
30,2920,700,358.27
30,2920,750,307.74
30,3285,-350,133.54
30,3285,-300,145.74
30,3285,-250,148.17
30,3285,-200,135.68
30,3285,-150,104.91
30,3285,-100,89.95
30,3285,-80,78.02
30,3285,-60,77.48
30,3285,-40,68.56
30,3285,-30,66.71
30,3285,-20,67.4
30,3285,-10,70.64
30,3285,0,71.67
30,3285,10,62.09
30,3285,20,63.99
30,3285,30,69.63
30,3285,40,73.59
30,3285,60,76.09
30,3285,80,86.15
30,3285,100,94.14
30,3285,150,111.52
30,3285,200,114.65
30,3285,250,147.99
30,3285,300,165.6
30,3285,350,182.7
30,3285,400,198.77
30,3285,450,209.78
30,3285,500,223.19
30,3285,550,250.12
30,3285,600,284.58
30,3285,650,343.21
30,3285,700,289.04
30,3285,750,307.82
30,3650,-350,168.1
30,3650,-300,120.17
30,3650,-250,150.35
30,3650,-200,103.72
30,3650,-150,126.44
30,3650,-100,85.36
30,3650,-80,76.71
30,3650,-60,69.1
30,3650,-40,74.06
30,3650,-30,64.59
30,3650,-20,70.27
30,3650,-10,67.18
30,3650,0,64.68
30,3650,10,72.88
30,3650,20,66.51
30,3650,30,66.61
30,3650,40,72.23
30,3650,60,79.29
30,3650,80,90.12
30,3650,100,92.93
30,3650,150,112.07
30,3650,200,133.78
30,3650,250,158.8
30,3650,300,178.59
30,3650,350,183.73
30,3650,400,185.08
30,3650,450,223.46
30,3650,500,235.73
30,3650,550,270.52
30,3650,600,256.92
30,3650,650,282.57
30,3650,700,291.98
30,3650,750,306.35
30,4380,-400,135.58
30,4380,-350,120.42
30,4380,-300,110.37
30,4380,-250,134.01
30,4380,-200,127.91
30,4380,-150,106.18
30,4380,-100,87.06
30,4380,-80,82.2
30,4380,-60,67.22
30,4380,-40,71.69
30,4380,-30,72.03
30,4380,-20,64.42
30,4380,-10,69.63
30,4380,0,67.27
30,4380,10,61.77
30,4380,20,66.51
30,4380,30,67.16
30,4380,40,79.78
30,4380,60,74.65
30,4380,80,82.61
30,4380,100,89.3
30,4380,150,106.44
30,4380,200,149.31
30,4380,250,153.68
30,4380,300,154.12
30,4380,350,166.04
30,4380,400,202.44
30,4380,450,221.24
30,4380,500,224.82
30,4380,550,304.94
30,4380,600,263.02
30,4380,650,280.22
30,4380,700,338.28
30,4380,750,329.66
30,5475,-400,130.2
30,5475,-350,153.08
30,5475,-300,119.19
30,5475,-250,135.37
30,5475,-200,126.98
30,5475,-150,112.17
30,5475,-100,88.39
30,5475,-80,77.29
30,5475,-60,72.29
30,5475,-40,73.83
30,5475,-30,69.25
30,5475,-20,60.9
30,5475,-10,66.98
30,5475,0,66.74
30,5475,10,64.98
30,5475,20,68.45
30,5475,30,64.21
30,5475,40,71.82
30,5475,60,78.54
30,5475,80,92.22
30,5475,100,88.9
30,5475,150,126.91
30,5475,200,131.64
30,5475,250,152.75
30,5475,300,163.95
30,5475,350,209.1
30,5475,400,194.31
30,5475,450,237.69
30,5475,500,257.1
30,5475,550,237.67
30,5475,600,284.25
30,5475,650,338.37
30,5475,700,334.48
30,5475,750,277.65
30,7300,-400,134.96
30,7300,-350,154.82
30,7300,-300,116.33
30,7300,-250,126.3
30,7300,-200,101.52
30,7300,-150,104.61
30,7300,-100,78.41
30,7300,-80,81.11
30,7300,-60,76.04
30,7300,-40,73.18
30,7300,-30,67.7
30,7300,-20,67.55
30,7300,-10,66.44
30,7300,0,60.79
30,7300,10,64.48
30,7300,20,68.01
30,7300,30,72.74
30,7300,40,64.54
30,7300,60,76.21
30,7300,80,79.86
30,7300,100,97.17
30,7300,150,103.44
30,7300,200,118.72
30,7300,250,145.24
30,7300,300,171.74
30,7300,350,200.18
30,7300,400,225.1
30,7300,450,236.5
30,7300,500,227.45
30,7300,550,242.83
30,7300,600,296.55
30,7300,650,333.45
30,7300,700,329.8
30,7300,750,271.05
30,9125,-400,148.2
30,9125,-350,105.85
30,9125,-300,107.05
30,9125,-250,133.56
30,9125,-200,117.6
30,9125,-150,106.09
30,9125,-100,86.52
30,9125,-80,80.08
30,9125,-60,73.84
30,9125,-40,65.63
30,9125,-30,67.4
30,9125,-20,68.24
30,9125,-10,69.33
30,9125,0,64.85
30,9125,10,64.65
30,9125,20,64.08
30,9125,30,67.44
30,9125,40,75.87
30,9125,60,83.97
30,9125,80,72.35
30,9125,100,87.34
30,9125,150,96.29
30,9125,200,141.8
30,9125,250,142.23
30,9125,300,151.19
30,9125,350,164.85
30,9125,400,227.77
30,9125,450,215.81
30,9125,500,243.22
30,9125,550,269.9
30,9125,600,244.91
30,9125,650,265.46
30,9125,700,327.7
30,9125,750,288.96
30,10950,-400,137.03
30,10950,-350,128.3
30,10950,-300,143.68
30,10950,-250,134.84
30,10950,-200,128.62
30,10950,-150,99.78
30,10950,-100,85.06
30,10950,-80,77.02
30,10950,-60,75.63
30,10950,-40,67.04
30,10950,-30,69.89
30,10950,-20,63.0
30,10950,-10,60.06
30,10950,0,63.32
30,10950,10,67.0
30,10950,20,67.83
30,10950,30,60.45
30,10950,40,68.59
30,10950,60,79.0
30,10950,80,79.25
30,10950,100,89.05
30,10950,150,111.5
30,10950,200,127.59
30,10950,250,142.97
30,10950,300,178.79
30,10950,350,167.12
30,10950,400,182.61
30,10950,450,254.93
30,10950,500,224.04
30,10950,550,274.76
30,10950,600,248.24
30,10950,650,262.82
30,10950,700,287.51
30,10950,750,285.15
90,365,-300,78.83
90,365,-200,75.5
90,365,-150,62.8
90,365,-100,43.97
90,365,-80,40.24
90,365,-60,38.33
90,365,-50,37.8
90,365,-40,40.77
90,365,-30,35.62
90,365,-20,36.63
90,365,-10,36.36
90,365,0,36.67
90,365,10,33.54
90,365,20,39.86
90,365,30,40.95
90,365,40,39.99
90,365,50,41.51
90,365,60,42.17
90,365,80,47.62
90,365,100,47.62
90,365,150,63.08
90,365,200,77.18
90,365,300,105.45
90,365,400,116.57
90,365,500,127.48
90,365,600,145.42
90,365,700,149.85
90,365,800,188.01
90,730,-300,95.56
90,730,-200,67.2
90,730,-150,66.64
90,730,-100,56.3
90,730,-80,58.08
90,730,-60,53.89
90,730,-50,53.12
90,730,-40,52.42
90,730,-30,51.23
90,730,-20,49.52
90,730,-10,48.14
90,730,0,49.64
90,730,10,49.01
90,730,20,53.21
90,730,30,53.02
90,730,40,57.47
90,730,50,56.41
90,730,60,58.17
90,730,80,64.99
90,730,100,69.41
90,730,150,76.51
90,730,200,98.63
90,730,300,127.0
90,730,400,136.07
90,730,500,143.96
90,730,600,179.43
90,730,700,197.3
90,730,800,204.88
90,1095,-300,96.73
90,1095,-200,83.45
90,1095,-150,78.11
90,1095,-100,75.77
90,1095,-80,73.78
90,1095,-60,61.22
90,1095,-50,60.03
90,1095,-40,70.11
90,1095,-30,64.58
90,1095,-20,61.77
90,1095,-10,59.99
90,1095,0,60.59
90,1095,10,68.98
90,1095,20,68.31
90,1095,30,61.73
90,1095,40,66.34
90,1095,50,66.62
90,1095,60,72.27
90,1095,80,73.87
90,1095,100,73.05
90,1095,150,91.37
90,1095,200,97.27
90,1095,300,138.92
90,1095,400,146.59
90,1095,500,173.33
90,1095,600,186.32
90,1095,700,215.0
90,1095,800,211.67
90,1460,-300,86.68
90,1460,-200,91.15
90,1460,-150,90.65
90,1460,-100,77.14
90,1460,-80,82.09
90,1460,-60,76.61
90,1460,-50,73.67
90,1460,-40,71.39
90,1460,-30,63.49
90,1460,-20,69.17
90,1460,-10,75.96
90,1460,0,71.74
90,1460,10,68.3
90,1460,20,66.93
90,1460,30,72.53
90,1460,40,71.96
90,1460,50,70.89
90,1460,60,77.67
90,1460,80,84.34
90,1460,100,88.25
90,1460,150,101.07
90,1460,200,111.12
90,1460,300,149.56
90,1460,400,153.59
90,1460,500,185.09
90,1460,600,209.51
90,1460,700,210.44
90,1460,800,223.94
90,1825,-300,114.34
90,1825,-200,114.81
90,1825,-150,89.34
90,1825,-100,86.56
90,1825,-80,78.67
90,1825,-60,71.09
90,1825,-50,77.03
90,1825,-40,84.81
90,1825,-30,75.26
90,1825,-20,78.94
90,1825,-10,70.97
90,1825,0,75.0
90,1825,10,77.71
90,1825,20,72.67
90,1825,30,77.83
90,1825,40,77.52
90,1825,50,74.96
90,1825,60,74.58
90,1825,80,86.87
90,1825,100,91.26
90,1825,150,104.49
90,1825,200,108.64
90,1825,300,137.02
90,1825,400,164.3
90,1825,500,176.37
90,1825,600,192.32
90,1825,700,238.33
90,1825,800,235.64
90,2190,-300,92.6
90,2190,-200,121.92
90,2190,-150,103.05
90,2190,-100,81.9
90,2190,-80,82.23
90,2190,-60,80.49
90,2190,-50,81.54
90,2190,-40,77.32
90,2190,-30,75.51
90,2190,-20,70.0
90,2190,-10,76.8
90,2190,0,77.24
90,2190,10,75.27
90,2190,20,83.31
90,2190,30,79.67
90,2190,40,78.91
90,2190,50,83.2
90,2190,60,85.69
90,2190,80,83.7
90,2190,100,91.72
90,2190,150,96.78
90,2190,200,125.51
90,2190,300,161.27
90,2190,400,182.81
90,2190,500,218.42
90,2190,600,245.2
90,2190,700,221.48
90,2190,800,279.9
90,2555,-300,112.81
90,2555,-200,111.65
90,2555,-150,94.53
90,2555,-100,82.99
90,2555,-80,78.16
90,2555,-60,81.05
90,2555,-50,81.8
90,2555,-40,77.92
90,2555,-30,79.22
90,2555,-20,80.57
90,2555,-10,78.01
90,2555,0,76.08
90,2555,10,76.5
90,2555,20,81.5
90,2555,30,70.39
90,2555,40,73.67
90,2555,50,79.16
90,2555,60,79.72
90,2555,80,92.06
90,2555,100,89.74
90,2555,150,120.86
90,2555,200,112.91
90,2555,300,139.54
90,2555,400,164.88
90,2555,500,210.35
90,2555,600,234.21
90,2555,700,274.96
90,2555,800,242.52
90,2920,-300,97.61
90,2920,-200,115.7
90,2920,-150,93.93
90,2920,-100,86.5
90,2920,-80,82.51
90,2920,-60,84.99
90,2920,-50,81.13
90,2920,-40,70.71
90,2920,-30,78.76
90,2920,-20,80.23
90,2920,-10,70.54
90,2920,0,75.32
90,2920,10,73.31
90,2920,20,69.11
90,2920,30,80.02
90,2920,40,76.5
90,2920,50,84.96
90,2920,60,82.03
90,2920,80,91.54
90,2920,100,90.71
90,2920,150,118.1
90,2920,200,128.49
90,2920,300,144.44
90,2920,400,170.42
90,2920,500,200.6
90,2920,600,213.54
90,2920,700,245.55
90,2920,800,276.9
90,3285,-300,98.69
90,3285,-200,112.8
90,3285,-150,91.98
90,3285,-100,84.94
90,3285,-80,81.76
90,3285,-60,87.73
90,3285,-50,76.49
90,3285,-40,85.96
90,3285,-30,74.31
90,3285,-20,71.02
90,3285,-10,77.84
90,3285,0,77.49
90,3285,10,75.47
90,3285,20,78.72
90,3285,30,77.5
90,3285,40,76.54
90,3285,50,78.1
90,3285,60,75.7
90,3285,80,81.73
90,3285,100,88.78
90,3285,150,97.63
90,3285,200,129.42
90,3285,300,162.59
90,3285,400,159.72
90,3285,500,213.53
90,3285,600,222.75
90,3285,700,251.06
90,3285,800,253.43
90,3650,-400,146.85
90,3650,-300,109.45
90,3650,-200,104.34
90,3650,-150,115.49
90,3650,-100,85.1
90,3650,-80,87.19
90,3650,-60,79.9
90,3650,-50,80.18
90,3650,-40,86.3
90,3650,-30,73.66
90,3650,-20,68.73
90,3650,-10,78.55
90,3650,0,74.13
90,3650,10,76.66
90,3650,20,77.17
90,3650,30,76.45
90,3650,40,83.82
90,3650,50,81.81
90,3650,60,83.07
90,3650,80,86.7
90,3650,100,85.0
90,3650,150,110.47
90,3650,200,113.58
90,3650,300,142.43
90,3650,400,169.41
90,3650,500,232.78
90,3650,600,211.05
90,3650,700,237.29
90,4380,-400,143.48
90,4380,-300,95.6
90,4380,-200,116.08
90,4380,-150,95.94
90,4380,-100,93.22
90,4380,-80,84.5
90,4380,-60,82.04
90,4380,-50,78.75
90,4380,-40,69.83
90,4380,-30,75.76
90,4380,-20,70.06
90,4380,-10,72.14
90,4380,0,76.54
90,4380,10,72.33
90,4380,20,73.04
90,4380,30,76.14
90,4380,40,73.0
90,4380,50,82.42
90,4380,60,83.06
90,4380,80,77.94
90,4380,100,86.64
90,4380,150,96.47
90,4380,200,129.07
90,4380,300,135.53
90,4380,400,181.09
90,4380,500,187.4
90,4380,600,238.55
90,4380,700,241.96
90,5475,-400,118.24
90,5475,-300,126.57
90,5475,-200,100.08
90,5475,-150,114.02
90,5475,-100,94.19
90,5475,-80,81.02
90,5475,-60,75.02
90,5475,-50,79.89
90,5475,-40,77.01
90,5475,-30,77.55
90,5475,-20,81.46
90,5475,-10,73.58
90,5475,0,80.53
90,5475,10,71.17
90,5475,20,71.83
90,5475,30,77.74
90,5475,40,69.94
90,5475,50,70.61
90,5475,60,79.62
90,5475,80,91.71
90,5475,100,88.97
90,5475,150,96.26
90,5475,200,122.08
90,5475,300,161.36
90,5475,400,172.47
90,5475,500,200.84
90,5475,600,207.64
90,5475,700,245.38
90,7300,-400,119.64
90,7300,-300,108.33
90,7300,-200,103.46
90,7300,-150,105.87
90,7300,-100,87.66
90,7300,-80,84.66
90,7300,-60,79.18
90,7300,-50,73.59
90,7300,-40,83.11
90,7300,-30,74.86
90,7300,-20,73.81
90,7300,-10,73.28
90,7300,0,73.08
90,7300,10,69.54
90,7300,20,78.04
90,7300,30,76.92
90,7300,40,74.53
90,7300,50,80.61
90,7300,60,72.17
90,7300,80,80.29
90,7300,100,82.31
90,7300,150,111.98
90,7300,200,122.58
90,7300,300,140.99
90,7300,400,151.67
90,7300,500,194.81
90,7300,600,245.16
90,7300,700,254.08
90,9125,-400,124.35
90,9125,-300,122.96
90,9125,-200,103.82
90,9125,-150,90.64
90,9125,-100,81.84
90,9125,-80,86.93
90,9125,-60,75.13
90,9125,-50,77.69
90,9125,-40,67.07
90,9125,-30,72.83
90,9125,-20,74.49
90,9125,-10,71.61
90,9125,0,73.7
90,9125,10,67.11
90,9125,20,76.58
90,9125,30,77.86
90,9125,40,69.38
90,9125,50,71.7
90,9125,60,79.43
90,9125,80,86.54
90,9125,100,92.05
90,9125,150,103.94
90,9125,200,113.99
90,9125,300,124.72
90,9125,400,161.05
90,9125,500,198.9
90,9125,600,225.69
90,9125,700,227.49
90,10950,-400,108.21
90,10950,-300,122.45
90,10950,-200,114.84
90,10950,-150,94.48
90,10950,-100,87.09
90,10950,-80,81.76
90,10950,-60,74.25
90,10950,-50,77.66
90,10950,-40,74.64
90,10950,-30,71.62
90,10950,-20,66.83
90,10950,-10,63.94
90,10950,0,69.68
90,10950,10,69.82
90,10950,20,74.42
90,10950,30,67.91
90,10950,40,76.78
90,10950,50,74.6
90,10950,60,78.71
90,10950,80,84.39
90,10950,100,85.66
90,10950,150,102.41
90,10950,200,108.62
90,10950,300,135.37
90,10950,400,186.77
90,10950,500,183.26
90,10950,600,236.31
90,10950,700,252.25
180,365,-300,68.1
180,365,-200,48.37
180,365,-150,50.09
180,365,-100,51.57
180,365,-80,41.46
180,365,-60,41.25
180,365,-50,40.41
180,365,-40,46.17
180,365,-30,43.26
180,365,-20,41.94
180,365,-10,37.99
180,365,0,43.49
180,365,10,42.23
180,365,20,45.11
180,365,30,45.28
180,365,40,43.47
180,365,50,45.5
180,365,60,44.18
180,365,80,51.76
180,365,100,54.0
180,365,150,60.98
180,365,200,67.79
180,365,300,98.83
180,365,400,118.97
180,365,500,140.8
180,365,600,149.95
180,365,700,152.29
180,365,800,159.37
180,730,-300,67.91
180,730,-200,66.64
180,730,-150,62.88
180,730,-100,58.82
180,730,-80,53.35
180,730,-60,56.52
180,730,-50,53.09
180,730,-40,55.45
180,730,-30,53.94
180,730,-20,56.86
180,730,-10,51.18
180,730,0,53.08
180,730,10,60.14
180,730,20,53.0
180,730,30,54.27
180,730,40,63.41
180,730,50,61.13
180,730,60,65.38
180,730,80,63.35
180,730,100,71.38
180,730,150,74.1
180,730,200,84.58
180,730,300,114.17
180,730,400,129.23
180,730,500,142.5
180,730,600,165.64
180,730,700,180.76
180,730,800,219.32
180,1095,-300,85.11
180,1095,-200,72.57
180,1095,-150,77.8
180,1095,-100,64.57
180,1095,-80,64.84
180,1095,-60,61.06
180,1095,-50,64.99
180,1095,-40,71.33
180,1095,-30,64.65
180,1095,-20,66.83
180,1095,-10,67.02
180,1095,0,65.29
180,1095,10,61.91
180,1095,20,68.76
180,1095,30,65.43
180,1095,40,66.56
180,1095,50,67.72
180,1095,60,77.4
180,1095,80,75.02
180,1095,100,79.68
180,1095,150,94.16
180,1095,200,88.57
180,1095,300,122.94
180,1095,400,129.97
180,1095,500,153.37
180,1095,600,163.72
180,1095,700,198.89
